city,state,country,dim_1,dim_2,dim_3,dim_4
BaldHeadIsland,NC,US,0.0073051937,0.0050764713,-0.005446385,0.021409355
LosCerrillos,NM,US,-0.040934686,-0.0075809523,0.0057837204,0.0040233885
ComancheCreek,CO,US,-0.029450879,-0.012702587,0.017918529,0.004469372
Modoc,IN,US,0.028785225,-0.00879395,0.003571888,-0.040948894
WestSunbury,PA,US,0.016771076,0.045901477,0.02571135,-0.052491497
Barnum,IA,US,-0.018202696,-0.026811589,-0.010522286,-0.026102122
BelleriveAcres,MO,US,0.030421752,-0.048819765,-0.011482168,-0.04515318
Mokane,MO,US,0.003879935,-0.04067148,0.041850217,-0.03221505
Camargo,OK,US,-0.028513383,-0.04016274,0.036837462,0.0013404404
Michiana,MI,US,0.0062938053,0.00035806932,-0.011266161,-0.030312886
Doland,SD,US,-0.025722722,-0.0114223445,0.0027164412,-0.01162087
Kline,SC,US,0.043417964,-0.0015896619,-0.018326141,0.035663463
FortBridger,WY,US,-0.034679215,-0.016381443,0.01094172,0.0020694179
Thor,IA,US,-0.019261803,-0.02530649,-0.012001934,-0.022987362
Bendon,MI,US,-0.015570336,0.007611345,-0.0048781764,-0.02604036
Sayner,WI,US,-0.026197447,0.003475027,0.00896311,-0.024400564
Riverview,AL,US,0.026591653,0.011346478,0.012890204,0.055795126
Gravity,IA,US,-0.010991554,-0.032989085,0.0025990207,-0.03581551
Mulkeytown,IL,US,0.028515533,-0.023670562,0.012008661,-0.02674008
Gilboa,OH,US,0.022092497,0.006980521,-0.0011090371,-0.040445585
Blacksville,WV,US,0.03527555,0.01977394,0.030640732,-0.03893557
Kennedy,MN,US,-0.019015305,-0.015808964,-0.012011666,-0.013018042
LochArbour,NJ,US,-0.007632441,0.073407605,-0.03873708,0.010861909
Brookhurst,WY,US,-0.032312248,-0.007024795,0.049077015,0.008840546
IronBelt,WI,US,-0.02888873,-0.0017953903,0.015258192,-0.028170327
Amoret,MO,US,-0.004645764,-0.04717399,0.02748389,-0.028597325
NespelemCommunity,WA,US,-0.03625252,-0.014397076,-0.011311998,-0.016030028
MapleGrove,MI,US,-0.017084824,0.008662039,-0.005555384,-0.023271084
ElCombate,Cabo Rojo,PR,-0.05016016,-0.005382765,0.060143445,0.014157466
SouthCarrollton,KY,US,0.04403473,-0.028225599,0.018195046,-0.019318491
TyghValley,OR,US,-0.03676399,-0.018210854,-0.030125694,-0.0027315808
Dale,OK,US,-0.012135861,-0.045873243,0.043394547,-0.0010051127
Gerrard,CO,US,-0.035585355,-0.0058215805,0.020033887,-0.00028128177
Stockett,MT,US,-0.030261697,-0.006135454,0.032043714,0.0071527013
Kokhanok,AK,US,-0.03619371,-0.005408809,0.022535048,-0.007350271
Barnesville,MD,US,0.029602299,0.08243845,-0.00011389516,-0.02016993
TheRock,GA,US,0.057411276,-0.00625994,0.0056033884,0.055573218
PointIsabel,IN,US,0.020065347,-0.0057169204,0.0026397307,-0.038608033
Elko,SC,US,0.040662024,-0.0009834575,-0.018422196,0.035497554
Walton,NE,US,-0.010876868,-0.031807512,-0.0062140822,-0.02882875
BrantLakeSouth,SD,US,-0.025648244,-0.019658027,-0.00020905584,-0.019251548
Braxton,MS,US,0.021731595,-0.0014934303,0.056617647,0.051787466
Anawalt,WV,US,0.030576237,0.005604904,0.033241402,-0.0058791027
VanVoorhis,PA,US,0.04857144,0.030442275,0.023992034,-0.0501146
Shambaugh,IA,US,-0.012446756,-0.03381859,0.002514949,-0.0366266
Shelly,MN,US,-0.018011266,-0.015653342,-0.017128699,-0.015207216
Sheridan,MO,US,-0.011338633,-0.033020306,0.0055684424,-0.038266223
Riverdale,NE,US,-0.029991386,-0.029432792,0.018015409,-0.014664155
Cooksville,IL,US,0.01188414,-0.021335019,-0.0072648707,-0.037121996
LakeCavanaugh,WA,US,-0.052790012,-0.016312405,0.012108829,-0.008840151
Paxville,SC,US,0.045724783,-0.0015494622,-0.015090601,0.029028783
Finland,MN,US,-0.027661083,0.004268618,0.0126537355,-0.020233313
Chewey,OK,US,-0.009680645,-0.04016615,0.060062733,-0.0016424045
WilburtonNumberOne,PA,US,0.005243806,0.069545954,0.017868102,-0.019644383
Cantwell,AK,US,-0.028863685,-0.0073436196,0.017325714,0.0034079303
AliChuk,AZ,US,-0.028343938,-0.0016810392,-0.016483286,0.010538939
BishopHills,TX,US,-0.028771833,-0.027158994,0.02666861,0.002226278
Modesto,IL,US,0.01693481,-0.024785949,0.0021538828,-0.03298463
Van,WV,US,0.03640859,0.0048414767,0.03752832,-0.014284032
Cecil,OH,US,0.018315429,0.0068390197,-0.0012699766,-0.040695433
DutchFlat,CA,US,-0.031235192,-0.00058723224,-0.010988386,0.004597091
Portsmouth,IA,US,-0.009555119,-0.027330007,-0.0090067275,-0.03041107
TroutCreek,MT,US,-0.04134467,-0.02352708,0.009611581,-0.0008698736
Otoe,NE,US,-0.013098273,-0.02990025,-0.0003378205,-0.029426448
SprucePine,AL,US,0.040992413,-0.01544053,0.033116527,0.03780047
Palominas,AZ,US,-0.036263272,0.0033711405,-0.00022492558,0.0037627297
Amherst,CO,US,-0.038199544,-0.026362764,0.029263683,-0.0053750463
LaRosita,TX,US,-0.025021952,-0.00525303,0.07525811,0.032388084
Colerain,NC,US,0.021840451,0.02404921,0.0050393096,-0.0031294157
Ramona,KS,US,-0.012591508,-0.04294637,0.024313422,-0.016149918
Halfway,MO,US,-0.00088375795,-0.042561736,0.050941028,-0.019613478
Power,MT,US,-0.034219913,-0.007775348,0.02453351,0.0061306288
SilverPlume,CO,US,-0.038656693,-0.009784766,0.020147689,-0.0013884855
Denison,KS,US,-0.0151126515,-0.04106528,0.013936422,-0.031139633
JordanValley,OR,US,-0.033835948,-0.0069550467,0.01634623,0.004411635
PortGraham,AK,US,-0.03755946,-0.0020759206,0.038280837,-0.0051312926
FlatRock,OH,US,0.024874803,0.011304086,-0.002019084,-0.04652757
Hillview,IL,US,0.015280236,-0.036689896,0.0046969415,-0.03436425
Pomaria,SC,US,0.05947147,-0.0074881176,0.003870052,0.02752969
Purdin,MO,US,-0.0048763813,-0.025711995,0.014474382,-0.044356514
Lozano,TX,US,-0.020692257,-0.00941705,0.0994736,0.030805074
Chesterfield,IL,US,0.019267574,-0.024771692,-0.00036257878,-0.03462538
Fairhaven,CA,US,-0.022223316,0.0061826347,-0.03685124,0.02144819
HighHill,MO,US,0.0095441,-0.044617597,0.02370422,-0.033551216
LowellPoint,AK,US,-0.034051225,-0.0019895965,0.02800097,-0.0046388763
Wasola,MO,US,-0.0007283215,-0.043446366,0.0572651,-0.0120218145
Hurley,MO,US,-0.00043742117,-0.04939439,0.052383482,-0.011237527
Kennerdell,PA,US,0.013461509,0.04499799,0.023058308,-0.049235176
Congress,OH,US,0.02866694,0.016703205,0.0009855754,-0.050346326
Wessington,SD,US,-0.028518341,-0.016531508,0.00064471166,-0.015155197
Minto,AK,US,-0.040081307,0.0006470772,0.0282312,-0.002561988
Alfarata,PA,US,0.00039097166,0.072614305,0.028440118,-0.0332605
Stevinson,CA,US,0.009090282,0.004089249,-0.15242793,0.025976993
ArroyoHondo,NM,US,-0.042934634,-0.004974964,0.025114292,0.001122936
Gregory,OK,US,0.0020117967,-0.052378003,0.025822654,-0.008519986
MillSpring,MO,US,0.019181613,-0.03088914,0.043729644,-0.014982106
CoffmanCove,AK,US,-0.048135005,-0.011748708,0.042742174,-0.010870314
Trego,WI,US,-0.025623191,-0.0071588196,-0.0063148974,-0.033280373
Pantego,NC,US,0.028220072,0.016282808,0.0014082537,0.00076382956
Rickardsville,IA,US,-0.0042929924,-0.02612913,-0.020457326,-0.0334247
Mullin,TX,US,-0.029058283,-0.031111374,0.07588885,0.028513739
WestMillgrove,OH,US,0.023028994,0.009612511,-0.0037993419,-0.044142105
Magnolia,IA,US,-0.007977862,-0.028996345,-0.011742212,-0.031068772
GeudaSprings,KS,US,-0.010137884,-0.04739602,0.022136582,-0.012241127
McCracken,KS,US,-0.035775974,-0.032527704,0.027203176,-0.008180807
Elida,NM,US,-0.03477454,-0.01565231,0.03533696,0.0072777406
Abanda,AL,US,0.04970868,-0.00408625,0.033583544,0.052634466
LosBarreras,TX,US,-0.025021952,-0.00525303,0.07525811,0.032388084
Wardner,ID,US,-0.044276748,-0.022676872,0.009811518,-0.005181929
Edmore,ND,US,-0.024779698,-0.01435507,-0.007580512,-0.0074226083
Carrollton,MS,US,0.023027219,-0.026884671,0.039820675,0.040173706
AlcanBorder,AK,US,-0.015419826,-0.0023977708,-0.014123168,0.0051709586
Letcher,SD,US,-0.023538897,-0.021031868,-0.00028780848,-0.019501906
Ferryville,WI,US,-0.01716782,-0.013908108,-0.011481054,-0.033353347
Broomtown,AL,US,0.050502196,-0.0010314486,0.027690047,0.039791323
GovernmentCamp,OR,US,-0.046182733,-0.011594577,0.019948747,-0.0050813374
JakesCorner,AZ,US,-0.023488106,0.0059582153,-0.036868405,0.005499776
Truchas,NM,US,-0.046101175,-0.005672058,0.030045738,0.004208405
Rosine,KY,US,0.043762594,-0.024033815,0.023270927,-0.020524284
Shevlin,MN,US,-0.025063986,-0.0128268385,-0.0023390679,-0.015592523
Lucan,MN,US,-0.021387473,-0.017790599,-0.0029509296,-0.022743663
LamarHeights,MO,US,-0.0030143128,-0.049835417,0.041142784,-0.016292503
Economy,IN,US,0.027024413,-0.007254739,0.0052494295,-0.042176366
LeFlore,OK,US,-0.0119483955,-0.03522708,0.07462053,0.007184298
CimarronCity,OK,US,-0.008121847,-0.050495088,0.029970825,-0.0046297424
Cleaton,KY,US,0.04665195,-0.028579379,0.026161183,-0.011976226
Pierson,MI,US,-0.00492692,0.008951082,-0.018860744,-0.0251539
Arnegard,ND,US,-0.028777713,-0.018218057,0.0040813065,-0.004462357
Kirkville,IA,US,-0.0034482167,-0.03439298,-0.0041221404,-0.039700367
Philo,CA,US,-0.02545905,0.002152563,-0.024719825,0.011572366
Plainville,OH,US,0.053735677,-0.016987309,0.009288059,-0.04830424
Crowley,CO,US,-0.026732478,-0.015104472,0.013538602,0.00083895
Houston,AR,US,0.008949626,-0.04372554,0.04821018,0.012973632
Stamford,NE,US,-0.032123446,-0.03225747,0.01152734,-0.011974651
SacateVillage,AZ,US,0.0003970121,0.009657028,-0.106264725,0.0082000755
NorthHenderson,IL,US,0.007534506,-0.036531713,-0.011032114,-0.038887452
Bessie,OK,US,-0.02523851,-0.039932214,0.035181742,0.0032166315
Coin,IA,US,-0.012616947,-0.034771424,0.0007697602,-0.03705483
Kranzburg,SD,US,-0.028330995,-0.01300497,0.0035230985,-0.015496633
ChineseCamp,CA,US,-0.01556175,0.01005165,-0.068416364,0.0135260355
Orangeville,OH,US,0.01172916,0.03934956,0.017106587,-0.051012516
Salineño,TX,US,-0.024480838,-0.008722511,0.07436356,0.031592224
Fifty-Six,AR,US,0.0098192915,-0.045208752,0.057777125,0.005513843
Bellechester,MN,US,-0.027846908,-0.012934871,-0.016315812,-0.030298468
Gu-Win,AL,US,0.041427866,-0.012293277,0.033556037,0.04561899
Foxburg,PA,US,0.012786439,0.045848433,0.02456041,-0.05058199
JacksonLake,CO,US,-0.03482456,-0.01726362,0.010214811,-0.0010891476
Churchville,VA,US,0.03383552,0.035195872,0.033179134,-0.028680062
Wallingford,IA,US,-0.020958101,-0.02375542,-0.00675821,-0.02395178
Newbern,AL,US,0.038849782,0.0016696007,0.027542436,0.051602438
Kaltag,AK,US,-0.041704874,0.0011894249,0.0395854,-8.203462e-05
Holland,MN,US,-0.021019597,-0.017311955,-0.0034371866,-0.018397825
Amsterdam,MT,US,-0.036286466,-0.01808671,0.026746612,0.0047666696
GoodHope,OH,US,0.037811365,0.0016528688,0.014756419,-0.041783668
Foley,MO,US,0.020131906,-0.04666371,0.0061206752,-0.034291368
Ogdensburg,WI,US,-0.012361966,-0.0007149501,-0.013927238,-0.03315653
Petersburg,ND,US,-0.026679572,-0.016683174,-0.0072520603,-0.011052004
DeSoto,GA,US,0.04572437,0.0004607177,-0.024828875,0.05831876
BeardsFork,WV,US,0.030971035,0.011013001,0.04012729,-0.016759105
AlpineNorthwest,WY,US,-0.033797573,-0.025703562,0.045470603,-0.004446548
Cataract,WI,US,-0.019494103,-0.009062295,-0.013178134,-0.03364711
Oconee,IL,US,0.01877107,-0.022046272,0.0021736585,-0.0330706
Felton,MN,US,-0.018752862,-0.016189288,-0.017024757,-0.012850682
Millstone,KY,US,0.03696033,-0.0014918322,0.032916225,-0.004711313
KettleRiver,MN,US,-0.02092442,-0.00454797,-0.0051225047,-0.027052278
Whitesville,VA,US,0.009622449,0.031382572,-0.013082776,0.0014439586
BoulderJunction,WI,US,-0.027318936,0.0035528846,0.015110705,-0.02361746
Manley,NE,US,-0.009720633,-0.030474693,-0.006594426,-0.028342094
Murtaugh,ID,US,-0.029290842,-0.012625363,0.0026717586,0.007995374
Teresita,OK,US,-0.008189628,-0.04242201,0.05527417,-0.0046620066
LomaMar,CA,US,-0.017358517,0.0032062102,-0.038541153,0.0070239827
ElQuiote,TX,US,-0.025021952,-0.00525303,0.07525811,0.032388084
Allen,KY,US,0.047497407,-0.008194812,0.04029917,-0.01281025
Lidderdale,IA,US,-0.016801177,-0.029227125,-0.008326772,-0.028691681
Packwaukee,WI,US,-0.007453513,-0.011333281,-0.026743714,-0.035322096
Elizabeth,MN,US,-0.018535728,-0.014006159,-0.015315934,-0.011392596
StarCity,IN,US,0.013532536,-0.0040163193,-0.010285411,-0.031933725
Adin,CA,US,-0.03130201,0.0026591152,-0.000664316,0.007923023
Halltown,MO,US,-0.001914449,-0.05104527,0.052161876,-0.015626803
Syracuse,MO,US,-0.005892359,-0.038022265,0.04308136,-0.03270812
Dickens,IA,US,-0.020253822,-0.022208877,-0.0049304334,-0.025060032
MountBriar,MD,US,0.022100968,0.07783666,0.00825384,-0.023120845
TallulahFalls,GA,US,0.040371098,-0.00749575,0.043446057,0.02399835
Sparks,OK,US,-0.010752362,-0.047189314,0.04368804,-0.0030846756
Lenhartsville,PA,US,0.0073140343,0.088762954,0.006559765,-0.0085580405
St.James,MI,US,-0.02176214,0.014685007,0.00075389235,-0.020630637
BeaverBay,MN,US,-0.029163152,0.0032563438,0.011144042,-0.026859153
Parnell,MO,US,-0.012126266,-0.033650193,0.0049244286,-0.03921932
EastGlobe,AZ,US,-0.027054865,0.005890595,-0.029754842,0.0116713615
FernanLakeVillage,ID,US,-0.047333997,-0.027639044,-0.008411627,-0.006581367
Richey,MT,US,-0.030021308,-0.017867295,0.008721729,-0.0053615533
Hettick,IL,US,0.01693481,-0.024785949,0.0021538828,-0.03298463
Gargatha,VA,US,0.009622449,0.031382572,-0.013082776,0.0014439586
Strathmere,NJ,US,-0.005125585,0.044094518,-0.02169792,0.0029700233
NewLebanon,PA,US,0.009989652,0.04264061,0.01670651,-0.04312891
Metcalf,IL,US,0.02176113,-0.020383684,0.0042036837,-0.035295796
GlenAcres,NM,US,-0.03237893,0.006810883,-0.02091227,0.01161277
Gildford,MT,US,-0.030278305,-0.020235587,0.014891905,-0.005087707
WestMineral,KS,US,-0.005063663,-0.049891904,0.031836167,-0.013327692
Christine,ND,US,-0.018978707,-0.01750958,-0.015616636,-0.016002154
Adrian,TX,US,-0.032767296,-0.02143007,0.03187093,0.0037092876
GlenEchoPark,MO,US,0.03364502,-0.04039199,-0.016198933,-0.043805983
Leslie,MO,US,0.0119367875,-0.05020987,0.033242304,-0.030103235
DiamondBluff,WI,US,-0.02694726,-0.011143016,-0.018727837,-0.033776034
Sanborn,ND,US,-0.025102029,-0.018503636,-0.0057372954,-0.00586881
CollegeCity,CA,US,-0.0070128352,0.0050663846,-0.07766857,0.008955913
EagleRock,MO,US,-0.00410882,-0.054730587,0.06170817,-0.004565274
Kettlersville,OH,US,0.028322875,0.002977135,0.0022425929,-0.043747935
Moore,ID,US,-0.027456542,-0.004367171,0.019307407,0.00017610937
Notchietown,OK,US,-0.0039521656,-0.046206906,0.058686778,-0.00038576126
Neahkahnie,OR,US,-0.03776705,-0.0077207154,0.007391795,0.008821679
Garfield,KS,US,-0.032683294,-0.0303135,0.031888854,-0.0061013238
Miami,MO,US,-0.002680174,-0.029088704,0.019452412,-0.04271077
Louise,MS,US,0.019938648,-0.02459514,0.03467503,0.049298253
LambsGrove,IA,US,-0.009450635,-0.029083153,-0.009400063,-0.030705927
BarnesCity,IA,US,-0.0026943763,-0.03224879,-0.005816859,-0.033323213
Seboyeta,NM,US,-0.040391054,-0.002391723,0.00019261055,0.0061373385
Glenford,OH,US,0.03394451,0.013114219,0.01865608,-0.05115531
ValleySprings,AR,US,-0.0002582568,-0.050033294,0.06691779,-3.3203512e-05
Renick,MO,US,-0.0018511907,-0.032257296,0.02154179,-0.032743245
Dunreith,IN,US,0.029778754,-0.013967264,0.0035708481,-0.04120358
Tupelo,AR,US,0.024884684,-0.04026532,0.023232922,0.014786537
Grandin,ND,US,-0.020003568,-0.019809695,-0.015899919,-0.017725699
MorganHeights,CO,US,-0.032051858,-0.024744865,0.0029947197,-0.002251975
SierraVillage,CA,US,-0.026348991,0.0063156933,-0.016486483,0.0114877485
Sisquoc,CA,US,-0.025253551,-0.006818846,-0.0021680538,0.00815284
BigArm,MT,US,-0.042380016,-0.021660015,0.0067887558,-0.002758
MasonCity,NE,US,-0.03173341,-0.026151607,0.019729394,-0.015159782
Norris,SD,US,-0.037770547,-0.023272712,0.026035838,-0.0087447055
Sarahsville,OH,US,0.03145987,0.016275872,0.029060874,-0.049190294
Linndale,OH,US,0.03761615,0.023023937,-0.011669031,-0.059828136
Albrightsville,PA,US,-0.008049276,0.059430327,0.012889978,-0.010487845
Lehigh,KS,US,-0.01652481,-0.041929647,0.023278523,-0.01722038
Binford,ND,US,-0.027137877,-0.016065968,-0.0053180736,-0.0072222427
Palisade,MN,US,-0.021643717,-0.0075961356,-0.0035804042,-0.0220321
Keller,VA,US,0.011302062,0.030351402,-0.011504045,0.0015928729
Eldon,OK,US,-0.009680645,-0.04016615,0.060062733,-0.0016424045
Lodoga,CA,US,-0.020409564,-0.0018014774,-0.012310025,0.004423723
WhiteCloud,KS,US,-0.013333408,-0.03836895,0.0035806703,-0.036718547
Tecopa,CA,US,-0.021107942,-0.010664479,-0.052831225,0.004145799
Twining,MI,US,-0.017449386,0.022083264,-0.0069936262,-0.025770692
Roslyn,SD,US,-0.028906919,-0.011885991,0.007527261,-0.010292598
StandingRock,AL,US,0.05834013,-0.007283937,0.018893594,0.058199584
Orrville,AL,US,0.04063326,0.0069324514,0.024042176,0.053376205
ElCaminoAngosto,TX,US,-0.020692257,-0.00941705,0.0994736,0.030805074
Fredericksburg,IN,US,0.03679859,-0.025511075,0.02179567,-0.034915812
NewBaltimore,PA,US,0.024768298,0.040452365,0.013333986,-0.035177734
PilotMound,IA,US,-0.013742393,-0.031466316,-0.011842835,-0.02701803
Shongaloo,LA,US,0.0067766383,-0.02801148,0.06385773,0.040735602
Newtown,MO,US,-0.008613563,-0.028292889,0.008472261,-0.04133454
Melvin,TX,US,-0.038197394,-0.025144625,0.08105085,0.02564338
HorseshoeBeach,FL,US,0.015575494,0.0010942876,0.0011929136,0.043774575
Sunshine,CO,US,-0.03798287,-0.013781272,0.030770332,-0.0017475988
Idledale,CO,US,-0.03462881,-0.010520322,0.008780141,0.0053441087
Sauget,IL,US,0.04123505,-0.040651683,-0.017895386,-0.04486401
SwanLake,MT,US,-0.034590382,-0.016674036,0.0104730055,-0.0022080056
OldMillCreek,IL,US,0.0010599493,-0.0105858315,-0.037850454,-0.037633486
Casa,AR,US,0.0030827068,-0.041035563,0.06402235,0.011553729
Silverstreet,SC,US,0.05755945,-0.011121772,0.012003246,0.02723149
Soham,NM,US,-0.043277983,-0.009215861,0.029807353,0.0034232452
Sedgewickville,MO,US,0.024326269,-0.027815573,0.020749932,-0.018003842
Orlando,OK,US,-0.007830315,-0.04885917,0.02636423,-0.0062583867
McDougal,AR,US,0.026473934,-0.034851328,0.018660508,-3.3453107e-05
Haverhill,IA,US,-0.011493304,-0.02852262,-0.012636934,-0.028832516
Tooleville,CA,US,0.0030035465,0.0024643198,-0.11202968,0.023192327
Lavina,MT,US,-0.029774385,-0.016113207,0.028069574,0.0077235475
McIntosh,SD,US,-0.028857524,-0.028056886,0.012153591,-0.006965062
MeadowviewEstates,KY,US,0.055520628,-0.034167975,0.009594723,-0.047213554
Winton,MN,US,-0.02221856,-0.0053821653,0.012364292,-0.020961177
Utopia,TX,US,-0.029996427,-0.017888289,0.083869204,0.030155571
Winstonville,MS,US,0.019229371,-0.031578388,0.01979133,0.03544311
Muscotah,KS,US,-0.018320471,-0.03927228,0.012327064,-0.032450344
Burdette,AR,US,0.02895925,-0.042321984,0.013742485,0.011632177
LaTour,MO,US,-0.003181964,-0.04389615,0.024776688,-0.034836438
IronCity,TN,US,0.0424616,-0.014355473,0.038715616,0.027972486
Woolsey,GA,US,0.061938882,-0.006686823,-0.011532482,0.055038873
Lisbon,LA,US,0.0062286053,-0.019289453,0.06295481,0.047805987
Bromide,OK,US,-0.013832856,-0.037524536,0.062034417,0.0026731985
SanLorenzo,NM,US,-0.036112104,0.0013998057,0.0036402512,0.010456212
Delavan,MN,US,-0.022503216,-0.018589811,-0.007852089,-0.024369366
Rondo,AR,US,0.021236103,-0.035504956,0.019547164,0.027300166
Antares,AZ,US,-0.018287372,-0.0015539754,-0.04922472,0.008561846
Selfridge,ND,US,-0.02935166,-0.028687416,0.007849319,-0.0063631744
Lohman,MO,US,-0.0034016215,-0.039244805,0.044416647,-0.034469694
Wainiha,HI,US,-0.050672393,-0.009062355,0.044264186,-0.0021428654
Force,PA,US,0.0037013,0.047896292,0.024045102,-0.041380756
Robeline,LA,US,0.0058241608,-0.011163465,0.072196074,0.05664203
Stuart,OK,US,-0.0132074505,-0.04337578,0.056342937,0.00023788959
FalconMesa,TX,US,-0.026097693,-0.008174081,0.07779427,0.03046181
WestGlacier,MT,US,-0.037549056,-0.013324228,0.017344633,-0.0023339195
SaltRock,WV,US,0.04657191,0.001990729,0.03650586,-0.02882794
Troutdale,VA,US,0.024255402,0.001363312,0.040618468,-0.007920356
Florissant,CO,US,-0.042055003,-0.01291536,0.02468081,0.0010762098
Parkdale,MO,US,0.025403352,-0.04775298,0.02025204,-0.032839656
PumpBack,OK,US,-0.006115139,-0.04510997,0.049526755,-0.0060347477
GeneAutry,OK,US,-0.0118183065,-0.04224794,0.048860244,0.0048987395
Rebecca,GA,US,0.042783838,0.0019704169,-0.021193959,0.0592933
GrassValley,OR,US,-0.035458684,-0.023064418,-0.038890246,0.0018394345
Coxton,KY,US,0.03619819,0.00030537508,0.035320077,-0.00025541335
Woodbine,KS,US,-0.012555283,-0.043543916,0.021562448,-0.015647963
Barclay,MD,US,0.007786417,0.07104698,-0.012029203,-0.009407987
Steen,MN,US,-0.016826713,-0.021074234,-0.009036017,-0.020441435
Smithboro,IL,US,0.023061166,-0.023677982,-0.0031409326,-0.033793714
Starrucca,PA,US,-0.013321709,0.053583816,0.029106652,-0.012300541
Mansfield,SD,US,-0.025601128,-0.016718162,-0.0006651523,-0.00904701
FrenchCamp,MS,US,0.021445092,-0.019897262,0.046415865,0.041731533
Farnam,NE,US,-0.03443552,-0.030143188,0.023843924,-0.012137967
Burkittsville,MD,US,0.022100968,0.07783666,0.00825384,-0.023120845
OldShawneetown,IL,US,0.035340533,-0.02846342,0.01931757,-0.021622472
Albert,KS,US,-0.031817853,-0.03271772,0.028277436,-0.009213789
NorthLawrence,OH,US,0.028995318,0.017528016,0.0054871626,-0.05063776
Lewisville,OH,US,0.033535033,0.017639339,0.030046277,-0.04711156
MockingbirdValley,KY,US,0.055520628,-0.034167975,0.009594723,-0.047213554
Bern,KS,US,-0.018983282,-0.0347834,0.011388728,-0.031553835
Combs,KY,US,0.041002993,-0.0031547572,0.03902346,-0.005792236
HolyCross,AK,US,-0.033526145,0.00060462754,0.026904594,-0.010585571
Burgoon,OH,US,0.022648232,0.0115505485,-0.003816891,-0.04532282
Neskowin,OR,US,-0.03690866,-0.01029005,0.010353332,0.0076027825
